1,2,3,4,5
27.92803188,9.027032115,8.879013177,76.49740203,476.7627207
220.0062863,229.1341295,237.2715118,414.8689713,411.2482832
213.3518245,41.27728693,36.94516201,0,57.10888158
30.62285455,29.99074355,30.22387213,0,112.4508525
22.82393308,61.49280199,22.81167496,164.8161932,198.3474635
16.89837815,67.75368235,67.60866639,107.3283569,197.4467279
185.6183423,51.73413039,213.9255158,217.2285874,249.4985624
4.289617164,0.011119493,0.214179793,24.34769254,93.74274993
20.04210182,20.57354457,20.6678593,185.9224345,152.1352466
17.74394921,16.22907001,28.91981199,24.30910966,21.68353914
6.813521622,16.91513136,137.6437082,0,58.12990678
97.98038051,65.32908484,65.60936792,548.7106345,538.5412688
60.28134137,14.37748335,14.1949253,64.71137204,63.34534304
47.11467833,30.37103515,30.52739265,110.1285411,2122.177364
1235.994899,2729.83105,1277.79588,0,1117.172956
21.16955088,22.51707135,22.31866703,90.34979996,90.31695388
89.56163857,78.74087492,76.49358471,46.18357033,216.4236931
10.15149173,462.700242,25.06428379,0,20.59631663
14.3464703,13.31411377,127.1414247,292.0752584,337.9559695
265.5161509,60.86870566,60.73678249,129.3308124,139.283772
27.07603027,221.857655,1419.915376,0,0
7.644505621,7.619903258,7.945239388,0,0
52.51300812,72.55025096,67.51082858,100.7614814,163.6587771
3.841912119,3.395955086,3.535063298,40.41208879,58.42523621
10498.95827,10498.87242,26630.20485,10233.802,10227.98263
13.44380072,54.58440743,39.82005506,54.92564946,44.9526425
8.381102603,8.119596417,7.812750527,41.50097794,127.7215625
3.433646685,4.40002299,4.602665403,151.6620477,138.5006785
5.36945393,5.623420441,5.922685172,49.13173065,61.8395238
4.592442616,8.605145358,65.92050156,57.07295206,38.53974586
20.10567398,21.76089449,83.87010123,109.5909934,83.37740913
128.0285228,104.7732581,52.56786271,105.0626207,96.19528885
2.276581819,2.966547547,2.978456362,0,64.56027001
8.480780861,8.223782322,268.6372429,0,1040.157206
1356.611703,6.104358236,3307.637444,0,0
11.12063626,8.998919229,10.37623873,1492.912979,75.18552445
15.54015224,29.11585587,29.13752129,74.33376534,67.93664624
12.18285671,11.39224884,1420.378065,160.2158436,273.2445959
168.0629723,33.5914701,33.45451321,0,206.1742395
60.83728995,64.71646721,64.86491915,242.8802156,259.8294191
265.0693815,344.9530236,325.3482976,329.7857844,260.14558
26.2858643,24.00144691,23.67824662,34.98335178,31.29849372
39.84570004,39.97995274,39.76861864,631.1589606,681.7724055
267.6138101,18.11798791,3890.021127,265.9520714,0
307.1139055,2223.738986,18438.53158,0,0
193.6837134,205.2047736,195.0618584,205.6210865,180.4560261
31.03311654,9.985909704,3.093588632,16.49644834,0
3.97698802,4.422746941,4.584452745,0,62.13545581
9.183313259,9.548442369,9.544032957,0,0
3.777059817,21.14142653,31.56622678,0,45.40498593
6.852467821,2468.392154,62.90719329,0,0
448.3030272,184.3447936,1078.482874,856.0426834,734.2704454
2.754110361,0.748271171,0.593678566,0,356.8408458
2280482.22,662.0067235,46954.8017,0,3497690.417
21.24701485,20.41913697,90.01450332,97.19231124,213.7673926
65.6889922,6.134983834,6.308241074,0,104.4930353
11.79189318,6.973721546,7.188058997,197.4054746,169.3168453
19.75726184,17.94904614,85.91360402,86.50442449,139.3762948
46.73774268,46.41428341,302.2276028,299.7623373,299.674322
118.5997014,103.6453732,93.98046009,0,111.1589341
47.92417182,13.43968807,13.71228948,278.5663162,401.8552826
10.32376511,10.51956782,10.75309083,91.63523787,117.7640517
4.256938128,6.051439016,6.158281926,26.77890529,25.79681732
5.145290252,587.1773719,24.66563972,28.62666316,0
21.60674487,20.05351603,17.95144557,0,23.72236671
21.37728501,11.81691914,39438.07037,0,87.43005579
11.11313529,9.797223832,10324.6067,0,42.38311116
93.11096531,407.1962015,564.1941522,0,648.908667
26.52738647,3.062840588,26.7006165,0,4061326.617
180.8063827,274.1525657,184.6752815,0,221.9239392
25.44916211,21.22197154,6256.284184,124.9138544,0
1.80075585,0.009277083,0.354591525,0,1196.404273
30.4967845,39.39903965,39.45434666,2641.280874,2638.014131
46.99208843,3.571902589,3.441154639,66.97900469,73.67575395
9.374454792,89.80162369,4.788231954,87.86433604,68.85317694
268.7228462,4949.5667,277.5271045,292.8901437,276.111196
2.308407948,0.051370383,0.077384241,63.06867686,59.72987713
41.57069855,5.958298268,25.32063137,0,182.4627003
183.4658832,32.70517966,34.27154482,61.21132939,178.9375245
14.83116784,14.82732891,215.4638398,229.2262163,82.29025333
25.76586872,26.00589408,30.42973878,30.77604099,14.1129185
7.803603665,7.384663454,7.535538117,0,28.18503665
7.938266926,9.64536888,9.409613896,0,35.71651123
25.3060537,22.59060213,266.2460749,315.2803808,313.0726336
158.65948,166.4494228,160.6284167,0,181.1839748
18.40074653,6.357108998,15.02935945,0,4061389.344
251.025652,2119.272661,2065.691865,0,0
0.275533923,0.348827933,175.2270444,197.604833,252.9003487
0.866113805,0.49871457,0.369297473,59.87749909,25.48744981
110.8857768,347.852548,413.0292006,351.1568373,1625.834737
62.9718577,268.3959526,268.4828974,40.76144916,95.0040707
3.433646685,4.40002299,4.602665403,151.6620477,138.5006785
135.6667106,387.5306923,552.3341364,303.6932717,341.7166386
27.75315487,26.8514506,24.5556519,61.7650375,62.57923544
21.0617277,310.1353166,257.5101972,263.4632056,284.6688963
18.4082645,54.75250779,50.77189573,44.93599271,87.96425686
119.6167387,142.9531022,128.5066943,153.9143235,0
80.38673019,103.2639661,112.6189637,111.7146978,124.4274766
14.460032,143.6399036,14.86755038,147.3877378,168.2051708
5.860234963,18.60958364,18.33806185,0,3715.507791
135.5885923,1216.863575,1092.106825,0,123.1724418
224.1783374,298.1165594,10794.60888,0,134.7173038
37.60261835,116.3119733,55.6564173,107.779359,107.2626411
19.03502803,17.06285361,17.00761465,0,58.92803421
54.55966902,42.28436899,31.62091668,0,65.78905654
16.18212556,14.54501607,2.800341782,0,24.70754038
72.29739506,694.6133177,1416.035492,0,971.5264776
0.094304634,17.19172301,98.03805468,137.6541363,110.0755322
40.70990436,266.4133167,263.8198741,267.6514999,270.9263354
5.675987583,5.435008915,58.23989343,66.1022081,62.38028839
16.70717482,16.41287618,29.37040096,29.05947715,40.66529157
111.9737968,93.59519321,70.42779015,0,12138357.98
17.07539655,3.784121186,3.871272625,28.96731394,102.3064176
49.98475586,52.96949652,1196.839679,1295.735559,1193.847227
1.30286076,1.5034228,1.635239801,286.4430923,237.7846202
58.78131226,2893.205758,82.11681081,0,784.069104
31.95352099,736.1159748,47370.43391,0,297.5933448
448.3030272,184.3447936,1078.482874,856.0426834,734.2704454
14.86283405,150.7776795,22.7178316,188.4744322,0
224.1783374,206.9199175,206.736469,0,134.7173038
230.4067802,1345.241664,1364.320416,0,1985.079867
17.90669556,17.63052959,133.9898513,0,179.0400388
12.95189081,12.68521493,12.89268813,42.55639215,48.90075198
11.78774533,13.28502954,50.14397288,65.69792243,82.56521713
38.10331956,6084.216276,8495.289626,105.8064449,130.9347072
19.7500129,62.08492384,71.69792633,104.477729,137.0069669
30.32524334,62.66908254,73.16311533,75.39818653,0
127.5598309,163.9017704,142.7445882,131.7284646,131.78939
107.3669197,121.2030864,112.1807461,135.7379484,182.6887609
27.24884901,25.04657082,122.1015459,135.8357329,136.7029688
305.1647404,7.783732828,7.691181473,0,0
6.557724842,1627.21458,481.1939438,0,0
116.3226368,223.5796001,171.2902064,289.9494288,281.2527003
72.7463497,26.35587864,26.43871334,113.3004111,118.0496448
24.3838481,10.95533831,10.65193115,42.73312721,28.46668798
80.47858922,2220.203311,566.268836,557.5025818,554.6671418
101.1037044,94.63487173,4206.430776,0,88.71422319
27.39231688,13.75040866,13.68542758,0,335.4408548
91.69316149,670.1730662,1060.436261,593.7270158,621.4889241
35.61109386,48.75091496,48.42856934,514.580428,19.01213863
46.71534613,49.52796455,49.2661484,84.38558176,69.96273253
12.65283499,44.37912477,48.92106953,66.29455205,76.53673715
23.20058493,23.06877423,40.81532766,46.4332988,0
25.5220861,85.4652852,25.38260014,84.28122096,71.82845595
1.058562554,248.712775,33.27211851,238.9122258,74.17594438
17.32494862,17.0293158,174.3381867,174.4643979,174.2603949
137.3486129,158.0698726,147.2318584,157.3853928,179.7985928
5.732863631,1628.919102,89.36887302,7.09393607,21.08179622
16.06336103,16.53109685,88.72915043,87.77481902,85.00115231
9.576241306,2.558680095,36.03360257,67.22908876,78.10073297
77.00663437,7.92825561,7.399206618,0,0
323.0159181,1546.275393,1536.744921,0,1594.329735
53.73205618,2.766110592,2.858411495,439.2704631,421.535825
37.58110675,149.6534338,146.8840802,140.9694827,87.2842328
385.9445443,300.6697705,6131.660218,0,299.5438843
91.33996262,96.47626755,99.70174976,71.00816707,16.66219168
14.19593688,4.11535633,3.746620948,115.39661,114.2868076
14.45766072,13.83180425,2.29832268,0,23.92870438
13.59276096,5404.792513,2667.984127,0,43940.55006
36.12813273,1576.27388,50.09346274,1524.683335,56.53916985
448.3030272,184.3447936,1078.482874,856.0426834,734.2704454
4051362.917,4465.548167,4465.571987,0,4455.924875
6.572511064,5.22193177,5.215509215,72.0348738,37.12481824
4.634039372,53.7815484,46.98273012,55.52102773,52.92224862
40.05521021,41.15048269,41.12402342,245.3259746,334.8278028
77.92814175,97.44738594,91.05922768,102.3775054,102.6529102
88.96855404,158.5665915,4068.457709,222.5459798,540.035211
181.9652676,4254.793612,33.1031228,0,2147015.13
448.3030272,184.3447936,1078.482874,856.0426834,734.2704454
93.02596202,143.906096,134.68026,145.2670939,123.6653595
14.95063082,15.95587251,62.13981859,0,153.2096994
636.8127079,9.105242259,659.4759046,0,0
11.72215344,140.5789675,102.5394259,349.5511226,336.2512454
11.03114578,11.34039061,11.2946095,186.0986782,189.3387478
31.31193112,41.50242083,208.1474962,109.9679271,104.9764732
13.80997689,13.88787403,14.08981043,926.3039511,928.0542517
115.3456714,122.1033316,113.2129747,130.7556609,131.1175031
28.41170191,229.8133919,230.4823045,230.320852,229.9756326
3.28123824,1.175855318,43.72665383,64.71402349,108.3752039
7.970394561,49.48726818,45.04945023,46.33163901,87.82537538
1071.115408,977.7945751,974.3189244,975.7258171,1058.108864
224.1783374,206.9199175,206.736469,0,134.7173038
44.55375768,9.105242259,8.936306123,0,489.1717919
37.949107,19.93321952,19.80275124,56.91164676,226.5394096
12.12639008,303.5048406,315.7320477,319.7378751,0
26.00779713,25.39838541,25.3261377,0,98.62499237
11.67538416,11.00147704,10.77943998,0,33.90855123
11.11030993,50.70763805,47.5013246,0,23.38170884
94.05680272,29.16612253,29.11706714,2253.948737,2209.462305
16.5364388,10.8312369,119.7805472,107.9492928,48.76633074
56.18106138,55.56246322,132.7888897,0,120.8794702
233.0994291,232.3811584,282.0028361,258.6246493,256.3768253
173.8745856,181.4831999,173.7348872,190.3212614,244.7841411
30.68852263,36.23782831,33.81843227,44.213734,58.59819937
184.8668822,40.4143098,40.51073487,0,0
184.8668822,40.4143098,40.51073487,0,0
184.8668822,40.4143098,40.51073487,0,0
25.52672477,17.46236947,15.84843116,23.47492631,66.91350286
11.52934814,57.09216159,1201.501765,0,36.76177485
85.53952326,1.114139476,0.771405373,184.1306118,181.9890623
58.48956154,16.38181851,16.3671891,0,116.8658251
27.52841081,170.644514,190.3559937,193.647957,0
15.32460475,14.96907759,15.29434157,158.2376288,357.3133546
8.245131526,109.5438177,117.0126051,0,323.8275563
30.7599098,21.54264922,18.94757855,30.970359,34.36996682
22.44473985,7.715300447,7.824852944,32.12311061,57.71174124
3.618893084,1.894497269,66.18055289,94.46934734,42.07349327
13.52218517,20.53841695,7.224375449,27.90066924,42.30895811
14.49082701,24.15895234,22.2121777,23.36608074,81.49904376
22.4989874,21.97480103,13.73620223,0,23.75682119
160.9508288,59.03768338,59.44650615,0,3412233.785
80.79753174,74.06373545,68.98343461,83.42919677,101.3499257
77.53240991,3497.528446,113.907823,0,112.9964669
21.84857151,2.056990189,1.871437334,31.2056168,104.071112
135.4030959,6.648381329,6.835902453,65.40083397,43.54618108
13.23198631,2.509134565,2.609326587,4336.203175,512.872838
81.07967759,87.98203649,84.52828656,86.07325942,51.58458308
8.758595004,8.708518777,8.940473211,86.83335897,56.94653423
9.52393139,12.30699296,12.31033826,33.67187893,134.7300452
14.33172207,14.04804558,111.5003382,114.786051,0
110.2185955,1.954789628,1.653078781,2029.223763,2334.125407
18.6500824,18.42548741,123.6303585,52.36740868,56.21973826
300.9329126,2808.832746,1692.540554,0,0
9.463663524,11.5216147,205.9606014,206.8874302,199.7847824
7.203566408,3.0748147,3.057902681,80.71727036,93.33792393
26.59908117,24.57469888,24.50799069,0,32.44889532
4.99994867,8.683901281,8.448324584,50.54585419,65.1917549
26.38273821,24.51439466,24.35848221,481.0675141,56.16341765
44.19153576,0.781718511,0.993302693,199.8489061,206.2391066
14.11463119,34.34657376,326.60279,43.34994439,97.46554197
11.49739529,5.775416555,5.912951244,114.588184,69.57946222
5.165713622,3.093410792,3.2135866,46.91412354,4487.546555
38.96235403,213.1111719,68.71845887,216.885397,181.8404119
11.11627115,11.84568334,11.77113169,0,12.01901287
75.33938774,75.36092121,4155.054989,0,0
16.77280301,11.27605666,1439.156874,15.60766142,44.21249144
74.17175057,101.3615801,89.36947553,70.33523361,108.6288091
11.4671317,129.1268427,6.675811404,135.02937,135.9424575
68.40326479,84.89667545,95.53383323,91.42362723,0
15.38110375,15.02307789,15.04808473,104.7088892,118.2855858
100.8274923,64.39505549,64.47952673,63.24233088,131.1276802
49.83994238,127.7586865,132.1755755,128.2442865,112.6917449
10.21940924,12.61123644,12.82464413,0,1958134.133
32.66115239,39.49563258,39.82749103,122.5113851,143.3017188
56.20955527,73.66173726,5159.995548,0,796.5834822
7.595845455,8.609982867,26.45313963,37.23533379,0
200.1939055,288.560625,285.6462819,293.5660214,308.12358
2.561145863,4.439499082,16676.51415,0,1728.190754
31.46711365,14.79702362,14.69601665,184.0190829,207.8464085
39.3021796,45.75265574,38.86925623,48.97282859,39.75774284
153.3159172,9.580630574,9.521064276,153.7914711,186.7529959
96.18028063,108.5872344,242.9540008,222.1233722,150.5097616
18.81250324,54.33148355,53.36606516,63.83439493,90.75891037
90.34243743,116.5093748,734.0839508,0,115.211378
5.712578612,5.099319136,6863.043613,113.5794414,132.1820189
10.00800728,10.20580813,30.77662222,35.74056246,146.5330054
33.46218447,43.16274136,32.27285755,50.80580802,58.2197376
147.3234466,148.4901548,148.4545244,0,156.6582686
45.2139067,2663.503044,248.8607635,0,40891.2232
32.58277285,33.60475638,172.7927707,0,0
21.13074643,2.08948665,32.27259345,76.96408727,143.174573
18.4214323,2.111540573,19.00269127,0,63.64640325
26.59609689,27.71100203,27.51988414,0,72.38310504
69.57176923,2994.508559,1833.590975,0,0
21.45835545,18.34783868,30.38324166,33.34648635,136.3113274
169.0842622,204.8508984,195.4366112,211.98759,215.1838323
448.3030272,184.3447936,1078.482874,856.0426834,734.2704454
805.6080322,2433.259458,2427.412119,0,2102221.947
154.2565327,132.4207727,149.7339642,327.604563,152.226051
24.66040213,25.78469142,25.76506135,110.3197494,128.8676719
69.0454467,320.9873084,332.9548884,0,317.2582077
76.01611994,162.8410041,162.8144266,299.3401949,157.5712373
10.45899695,34.70134795,45.09156485,43.37965514,51.6675255
10.13938884,2.005985277,2.337318938,31.13827497,38.73189107
14.55223041,1256.650499,16.66855128,0,31.83723009
32.23861134,32.31386954,32.42478471,29.84923806,33.19460001
12.06488578,9.159307808,9.28558133,0,128.9033484
220.3044389,5.448822261,5.660450846,49.90231626,549.7470837
11.98793352,11.54097035,11.58123944,0,780.4921745
4.821764081,5.727655919,5.774247694,0,64.18216895
2.495123429,114.7405128,121.0722789,121.2343862,134.8645568
134.2400837,134.1008512,509.2921456,761.3326876,769.5632066
12.29791029,38.50460069,56.91467968,0,51.95202123
55.05504247,77.5226085,74.16614179,59.3635227,34.56020279
53.64194381,54.01844196,54.33354593,23.09766927,76.71816828
23.38828765,23.83497807,23.75150402,46.95762223,546.3912623
20.19525338,640.582237,47421.2369,0,105.6030961
15.82955287,24.46971744,7807.478596,0,0
16.96602793,14.47550375,14.64136707,67.17028956,132.4898698
13.50753416,11.08329148,326.9002538,0,255.4437776
8.31904482,8.099269477,132.9875533,1449.485501,1449.617833
15.30031915,20.6051554,105.003051,100.0573975,77.30701368
6.127929646,6.265864284,6.167873464,494.5638547,549.8981549
62.45477916,5.502935762,5.419430866,65.57456033,72.5652041
16.02283499,17.24496125,17.42986736,0,142.5896964
18.85203926,15.80159289,14.33278511,10655.05818,53.70223844
2.45074645,53.8132237,18.32620341,57.6392403,0
133.9254543,4.523114001,4.390299207,214.4636473,288.9835128
140.2779137,155.6710579,162.9630338,163.7677262,200.8901701
132.3744905,132.9039814,262.8282959,142.4987069,152.3188842
49.24068845,671.0839822,686.5736362,649.9916657,527.338904
10.86668353,205.7974677,205.5032742,53.65295898,318.1876246
4.59801205,21.85250584,21.76162231,0,78.24336943
4.819442894,23.16125545,32.39927293,26.27641096,101.984006
4.561135765,2.556203088,2.601649789,300.8258466,177.9871846
47.86640983,6.618959857,6.38845189,77.63769202,71.87358246
11.16222144,39.10548367,10.57074825,46.76877946,0
468.4645382,3.454217384,3.726312474,459.9814391,0
14.20177512,36.9540867,14.72852879,46.27021138,61.49672071
45.65436237,94.67182017,85.97346502,90.82468422,53.69094449
58.7485344,21.22954367,21.54389813,255.7037377,211.2511909
64.54101679,2877.65216,2858.684783,2881.010693,2917.093154
7.558599249,22.9492255,90.7771376,101.1036603,330.545972
57.84632836,134.9288373,138.1505082,139.8627387,4463.57347
23.55180387,4.038841627,3.747420177,0,46.88318111
38.81713494,20.57798162,20.61697746,78.99526677,69.54824571
12.7274397,13.45697111,2304.325004,0,256047.816
5.835567489,4242.851707,15486.76459,0,234.9970688
3.732796372,3.975671429,3.97523883,0,868.3107588
16.84344453,11.55385953,11.22032023,211.5824795,150.4160981
5.496158311,5.171941014,5.15042082,233.6961839,239.750507
17.16395026,14.13982774,14.30306565,140.6803488,38.52211157
9.219704814,8.910534834,9.038114446,50.42912047,47.76581249
121.1637405,359.314658,131.3699264,116.7826245,0
8.362988177,9.310777313,431.9021424,404.5190723,0
448.3030272,184.3447936,1078.482874,856.0426834,734.2704454
32.27847533,6.242241524,6.328314768,58.1364558,32.62180102
448.3030272,184.3447936,1078.482874,856.0426834,734.2704454
211.2714229,256.7802563,308.7144664,220.7815332,224.9435019
28.84308485,29.32927209,29.38701107,0,109.0246228
164.6804409,62.6990038,62.56316405,235.230813,240.7792702
4.535523658,2.609870467,2.547234446,0,54.44306353
47.6882511,42.5262496,57.69717227,51.96264086,116.7215325
16.97160629,12.97594163,13.06487222,113.2687751,81.13898066
12.65058318,12.59085862,12.5698693,0,156.5077369
117.5364235,409.272977,117.5768198,290.3332278,244.9605232
3437624.417,14736.08221,13442.38847,0,1038062.409
38.84504292,39.03892944,38.86898069,0,68.63177063
8.077213521,6.37206392,55.71404625,66.53429535,76.96014189
44.14105814,6658.09752,60.30990424,0,0
120.9465623,202.8945394,733.5904582,0,52.7793517
178.1594354,427.7131994,72.15509815,0,212.0910602
1.362815544,234.0140366,228.5809711,298.4281628,386.9304038
5.741799981,82.10711351,75.03487279,0,32.90884287
181.407949,451.7698542,454.1676159,441.9464209,384.9906048
33.8446777,33.2929722,33.19281227,96.4349347,223.1201458
5.904552377,5.700466121,5.530291412,80.4566844,54.02368565
37.18356137,53.05510465,26743.62785,0,52.8371415
88.64475801,101.9133004,1145.666852,0,3516629.644
6.388105988,64.33325998,64.41549766,0,26.04414405
46.46519423,52.51789122,67.60974548,0,91.03877116
46.46519423,52.51789122,67.60974548,0,91.03877116
61.18280307,1557.852377,1578.587041,0,0
6.680062051,2.335289159,103.3980701,89.72115216,100.8326275
1.058562554,248.712775,33.27211851,238.9122258,74.17594438
58.0124433,58.48113247,79.36267223,162.6751995,116.0387733
142.6113418,148.9438503,162.6495831,154.7886354,445.7701189
2.707833627,2.350586008,2.64124236,780.0987902,97.85160965
21437.96486,23.30890568,3611.884612,0,10380.62059
238.4353861,242.3166502,230.6318925,251.6102811,252.9351767
35.51162366,35.44445951,35.34532913,419.2214329,451.3860465
19.7079348,31.6483552,31.87641366,79.56065523,95.51207505
969.0005974,21.61624239,671.6020767,0,0
18.32788707,24.91262142,20.47105992,58.00167441,239.1339053
19.25019539,17.29727342,71.16835273,0,106.8390112
19.72490371,19.52033431,19.36123394,68.33865987,68.88388535
10.44634846,7.955989458,27.8310816,51.38924352,145.1163505
6.39819101,29.22906319,19.96830681,34.8941183,59.0238412
19.51299608,27.01417583,27.27240848,63.97210407,64.78632338
18.3749268,17.95305604,338.0858191,349.8421188,398.8630686
5.399303729,5.783163044,211.4689742,0,199.3929113
10.09855402,9.665586924,9.963357162,0,113.7447348
156.0511564,26.70796292,26.63903992,0,0
